
year,mm-dd,location,parameter,unit,datatype,value
1997,4-21,LWG,tempc,C,Temp (WQM),8.158
1997,4-22,LWG,tempc,C,Temp (WQM),7.913
1997,4-23,LWG,tempc,C,Temp (WQM),8.004
1997,4-24,LWG,tempc,C,Temp (WQM),8.243
1997,4-25,LWG,tempc,C,Temp (WQM),8.123
1997,4-26,LWG,tempc,C,Temp (WQM),8.504
1997,4-27,LWG,tempc,C,Temp (WQM),9.058
1997,4-28,LWG,tempc,C,Temp (WQM),9.546
1997,4-29,LWG,tempc,C,Temp (WQM),9.033
1997,4-30,LWG,tempc,C,Temp (WQM),8.971
1997,5-1,LWG,tempc,C,Temp (WQM),8.783
1997,5-2,LWG,tempc,C,Temp (WQM),8.746
1997,5-3,LWG,tempc,C,Temp (WQM),8.763
1997,5-4,LWG,tempc,C,Temp (WQM),9.092
1997,5-5,LWG,tempc,C,Temp (WQM),9.667
1997,5-6,LWG,tempc,C,Temp (WQM),9.979
1997,5-7,LWG,tempc,C,Temp (WQM),10.213
1997,5-8,LWG,tempc,C,Temp (WQM),9.915
1997,5-9,LWG,tempc,C,Temp (WQM),10.982
1997,5-10,LWG,tempc,C,Temp (WQM),10.946
1997,5-11,LWG,tempc,C,Temp (WQM),11.267
1997,5-12,LWG,tempc,C,Temp (WQM),11.546
1997,5-13,LWG,tempc,C,Temp (WQM),11.646
1997,5-14,LWG,tempc,C,Temp (WQM),11.671
1997,5-15,LWG,tempc,C,Temp (WQM),11.392
1997,5-16,LWG,tempc,C,Temp (WQM),11.371
1997,5-17,LWG,tempc,C,Temp (WQM),11.379
1997,5-18,LWG,tempc,C,Temp (WQM),10.963
1997,5-19,LWG,tempc,C,Temp (WQM),10.950
1997,5-20,LWG,tempc,C,Temp (WQM),10.996
1997,5-21,LWG,tempc,C,Temp (WQM),11.329
1997,5-22,LWG,tempc,C,Temp (WQM),11.517
1997,5-23,LWG,tempc,C,Temp (WQM),11.508
1997,5-24,LWG,tempc,C,Temp (WQM),11.492
1997,5-25,LWG,tempc,C,Temp (WQM),11.342
1997,5-26,LWG,tempc,C,Temp (WQM),10.954
1997,5-27,LWG,tempc,C,Temp (WQM),11.052
1997,5-28,LWG,tempc,C,Temp (WQM),11.858
1997,5-29,LWG,tempc,C,Temp (WQM),12.329
1997,5-30,LWG,tempc,C,Temp (WQM),12.633
1997,5-31,LWG,tempc,C,Temp (WQM),12.704
1996,3-1,LWG,tempc,C,Temp (WQM),NA
1996,3-2,LWG,tempc,C,Temp (WQM),NA
1996,3-3,LWG,tempc,C,Temp (WQM),NA
1996,3-4,LWG,tempc,C,Temp (WQM),NA
1996,3-5,LWG,tempc,C,Temp (WQM),NA
1996,3-6,LWG,tempc,C,Temp (WQM),NA
1996,3-7,LWG,tempc,C,Temp (WQM),NA
1996,3-8,LWG,tempc,C,Temp (WQM),NA
1996,3-9,LWG,tempc,C,Temp (WQM),NA
1996,3-10,LWG,tempc,C,Temp (WQM),NA
1996,3-11,LWG,tempc,C,Temp (WQM),NA
1996,3-12,LWG,tempc,C,Temp (WQM),NA
1996,3-13,LWG,tempc,C,Temp (WQM),NA
1996,3-14,LWG,tempc,C,Temp (WQM),NA
1996,3-15,LWG,tempc,C,Temp (WQM),NA
1996,3-16,LWG,tempc,C,Temp (WQM),NA
1996,3-17,LWG,tempc,C,Temp (WQM),NA
1996,3-18,LWG,tempc,C,Temp (WQM),NA
1996,3-19,LWG,tempc,C,Temp (WQM),NA
1996,3-20,LWG,tempc,C,Temp (WQM),NA
1996,3-21,LWG,tempc,C,Temp (WQM),NA
1996,3-22,LWG,tempc,C,Temp (WQM),NA
1996,3-23,LWG,tempc,C,Temp (WQM),NA
1996,3-24,LWG,tempc,C,Temp (WQM),NA
1996,3-25,LWG,tempc,C,Temp (WQM),NA
1996,3-26,LWG,tempc,C,Temp (WQM),NA
1996,3-27,LWG,tempc,C,Temp (WQM),NA
1996,3-28,LWG,tempc,C,Temp (WQM),NA
1996,3-29,LWG,tempc,C,Temp (WQM),NA
1996,3-30,LWG,tempc,C,Temp (WQM),NA
1996,3-31,LWG,tempc,C,Temp (WQM),NA
1996,4-1,LWG,tempc,C,Temp (WQM),NA
1996,4-2,LWG,tempc,C,Temp (WQM),7.400
1996,4-3,LWG,tempc,C,Temp (WQM),7.825
1996,4-4,LWG,tempc,C,Temp (WQM),8.054
1996,4-5,LWG,tempc,C,Temp (WQM),7.742
1996,4-6,LWG,tempc,C,Temp (WQM),7.667
1996,4-7,LWG,tempc,C,Temp (WQM),8.274
1996,4-8,LWG,tempc,C,Temp (WQM),8.783
1996,4-9,LWG,tempc,C,Temp (WQM),9.178
1996,4-10,LWG,tempc,C,Temp (WQM),9.233
1996,4-11,LWG,tempc,C,Temp (WQM),9.008
1996,4-12,LWG,tempc,C,Temp (WQM),8.461
1996,4-13,LWG,tempc,C,Temp (WQM),8.275
1996,4-14,LWG,tempc,C,Temp (WQM),8.271
1996,4-15,LWG,tempc,C,Temp (WQM),8.271
1996,4-16,LWG,tempc,C,Temp (WQM),8.624
1996,4-17,LWG,tempc,C,Temp (WQM),8.758
1996,4-18,LWG,tempc,C,Temp (WQM),8.988
1996,4-19,LWG,tempc,C,Temp (WQM),9.750
1996,4-20,LWG,tempc,C,Temp (WQM),9.467
1996,4-21,LWG,tempc,C,Temp (WQM),9.446
1996,4-22,LWG,tempc,C,Temp (WQM),9.163
1996,4-23,LWG,tempc,C,Temp (WQM),NA
1996,4-24,LWG,tempc,C,Temp (WQM),9.479
1996,4-25,LWG,tempc,C,Temp (WQM),9.329
1996,4-26,LWG,tempc,C,Temp (WQM),9.212
1996,4-27,LWG,tempc,C,Temp (WQM),8.900
1996,4-28,LWG,tempc,C,Temp (WQM),9.483
1996,4-29,LWG,tempc,C,Temp (WQM),9.535
1996,4-30,LWG,tempc,C,Temp (WQM),9.380
1996,5-1,LWG,tempc,C,Temp (WQM),9.713
1996,5-2,LWG,tempc,C,Temp (WQM),9.509
1996,5-3,LWG,tempc,C,Temp (WQM),9.543
1996,5-4,LWG,tempc,C,Temp (WQM),9.292
1996,5-5,LWG,tempc,C,Temp (WQM),9.046
1996,5-6,LWG,tempc,C,Temp (WQM),9.119
1996,5-7,LWG,tempc,C,Temp (WQM),8.708
1996,5-8,LWG,tempc,C,Temp (WQM),8.538
1996,5-9,LWG,tempc,C,Temp (WQM),8.824
1996,5-10,LWG,tempc,C,Temp (WQM),9.105
1996,5-11,LWG,tempc,C,Temp (WQM),NA
1996,5-12,LWG,tempc,C,Temp (WQM),10.000
1996,5-13,LWG,tempc,C,Temp (WQM),9.735
1996,5-14,LWG,tempc,C,Temp (WQM),10.175
1996,5-15,LWG,tempc,C,Temp (WQM),10.371
1996,5-16,LWG,tempc,C,Temp (WQM),9.983
1996,5-17,LWG,tempc,C,Temp (WQM),9.232
1996,5-18,LWG,tempc,C,Temp (WQM),8.892
1996,5-19,LWG,tempc,C,Temp (WQM),9.121
1996,5-20,LWG,tempc,C,Temp (WQM),8.921
1996,5-21,LWG,tempc,C,Temp (WQM),8.817
1996,5-22,LWG,tempc,C,Temp (WQM),9.041
1996,5-23,LWG,tempc,C,Temp (WQM),9.259
1996,5-24,LWG,tempc,C,Temp (WQM),9.700
1996,5-25,LWG,tempc,C,Temp (WQM),10.130
1996,5-26,LWG,tempc,C,Temp (WQM),10.381
1996,5-27,LWG,tempc,C,Temp (WQM),11.236
1996,5-28,LWG,tempc,C,Temp (WQM),11.785
1996,5-29,LWG,tempc,C,Temp (WQM),11.783
1996,5-30,LWG,tempc,C,Temp (WQM),11.143
1996,5-31,LWG,tempc,C,Temp (WQM),10.988
1995,3-1,LWG,tempc,C,Temp (WQM),NA
1995,3-2,LWG,tempc,C,Temp (WQM),NA
1995,3-3,LWG,tempc,C,Temp (WQM),NA
1995,3-4,LWG,tempc,C,Temp (WQM),NA
1995,3-5,LWG,tempc,C,Temp (WQM),NA
1995,3-6,LWG,tempc,C,Temp (WQM),NA
1995,3-7,LWG,tempc,C,Temp (WQM),NA
1995,3-8,LWG,tempc,C,Temp (WQM),NA
1995,3-9,LWG,tempc,C,Temp (WQM),8.000
1995,3-10,LWG,tempc,C,Temp (WQM),4.670
1995,3-11,LWG,tempc,C,Temp (WQM),5.490
1995,3-12,LWG,tempc,C,Temp (WQM),6.590
1995,3-13,LWG,tempc,C,Temp (WQM),7.213
1995,3-14,LWG,tempc,C,Temp (WQM),7.743
1995,3-15,LWG,tempc,C,Temp (WQM),22.778
1995,3-16,LWG,tempc,C,Temp (WQM),7.600
1995,3-17,LWG,tempc,C,Temp (WQM),7.429
1995,3-18,LWG,tempc,C,Temp (WQM),7.654
1995,3-19,LWG,tempc,C,Temp (WQM),7.822
1995,3-20,LWG,tempc,C,Temp (WQM),7.750
1995,3-21,LWG,tempc,C,Temp (WQM),7.917
1995,3-22,LWG,tempc,C,Temp (WQM),8.008
1995,3-23,LWG,tempc,C,Temp (WQM),8.063
1995,3-24,LWG,tempc,C,Temp (WQM),7.989
1995,3-25,LWG,tempc,C,Temp (WQM),7.950
1995,3-26,LWG,tempc,C,Temp (WQM),7.927
1995,3-27,LWG,tempc,C,Temp (WQM),8.580
1995,3-28,LWG,tempc,C,Temp (WQM),8.211
1995,3-29,LWG,tempc,C,Temp (WQM),8.269
1995,3-30,LWG,tempc,C,Temp (WQM),8.194
1995,3-31,LWG,tempc,C,Temp (WQM),8.209
1995,4-1,LWG,tempc,C,Temp (WQM),7.960
1995,4-2,LWG,tempc,C,Temp (WQM),8.110
1995,4-3,LWG,tempc,C,Temp (WQM),8.635
1995,4-4,LWG,tempc,C,Temp (WQM),8.900
1995,4-5,LWG,tempc,C,Temp (WQM),9.363
1995,4-6,LWG,tempc,C,Temp (WQM),9.513
1995,4-7,LWG,tempc,C,Temp (WQM),9.642
1995,4-8,LWG,tempc,C,Temp (WQM),9.467
1995,4-9,LWG,tempc,C,Temp (WQM),9.883
1995,4-10,LWG,tempc,C,Temp (WQM),10.238
1995,4-11,LWG,tempc,C,Temp (WQM),10.046
1995,4-12,LWG,tempc,C,Temp (WQM),9.655
1995,4-13,LWG,tempc,C,Temp (WQM),9.248
1995,4-14,LWG,tempc,C,Temp (WQM),9.038
1995,4-15,LWG,tempc,C,Temp (WQM),8.954
1995,4-16,LWG,tempc,C,Temp (WQM),8.800
1995,4-17,LWG,tempc,C,Temp (WQM),8.750
1995,4-18,LWG,tempc,C,Temp (WQM),8.667
1995,4-19,LWG,tempc,C,Temp (WQM),8.825
1995,4-20,LWG,tempc,C,Temp (WQM),8.996
1995,4-21,LWG,tempc,C,Temp (WQM),8.988
1995,4-22,LWG,tempc,C,Temp (WQM),9.138
1995,4-23,LWG,tempc,C,Temp (WQM),9.367
1995,4-24,LWG,tempc,C,Temp (WQM),9.729
1995,4-25,LWG,tempc,C,Temp (WQM),9.800
1995,4-26,LWG,tempc,C,Temp (WQM),10.442
1995,4-27,LWG,tempc,C,Temp (WQM),10.754
1995,4-28,LWG,tempc,C,Temp (WQM),10.829
1995,4-29,LWG,tempc,C,Temp (WQM),10.554
1995,4-30,LWG,tempc,C,Temp (WQM),10.446
1995,5-1,LWG,tempc,C,Temp (WQM),10.433
1995,5-2,LWG,tempc,C,Temp (WQM),10.150
1995,5-3,LWG,tempc,C,Temp (WQM),10.188
1995,5-4,LWG,tempc,C,Temp (WQM),10.092
1995,5-5,LWG,tempc,C,Temp (WQM),10.079
1995,5-6,LWG,tempc,C,Temp (WQM),10.154
1995,5-7,LWG,tempc,C,Temp (WQM),10.196
1995,5-8,LWG,tempc,C,Temp (WQM),10.142
1995,5-9,LWG,tempc,C,Temp (WQM),10.296
1995,5-10,LWG,tempc,C,Temp (WQM),10.592
1995,5-11,LWG,tempc,C,Temp (WQM),11.308
1995,5-12,LWG,tempc,C,Temp (WQM),11.383
1995,5-13,LWG,tempc,C,Temp (WQM),11.517
1995,5-14,LWG,tempc,C,Temp (WQM),11.671
1995,5-15,LWG,tempc,C,Temp (WQM),11.517
1995,5-16,LWG,tempc,C,Temp (WQM),11.525
1995,5-17,LWG,tempc,C,Temp (WQM),11.913
1995,5-18,LWG,tempc,C,Temp (WQM),12.413
1995,5-19,LWG,tempc,C,Temp (WQM),12.900
1995,5-20,LWG,tempc,C,Temp (WQM),13.133
1995,5-21,LWG,tempc,C,Temp (WQM),13.213
1995,5-22,LWG,tempc,C,Temp (WQM),13.250
1995,5-23,LWG,tempc,C,Temp (WQM),13.563
1995,5-24,LWG,tempc,C,Temp (WQM),13.600
1995,5-25,LWG,tempc,C,Temp (WQM),13.375
1995,5-26,LWG,tempc,C,Temp (WQM),13.388
1995,5-27,LWG,tempc,C,Temp (WQM),13.471
1995,5-28,LWG,tempc,C,Temp (WQM),13.396
1995,5-29,LWG,tempc,C,Temp (WQM),13.825
1995,5-30,LWG,tempc,C,Temp (WQM),14.254
1995,5-31,LWG,tempc,C,Temp (WQM),14.938
1994,3-1,LWG,tempc,C,Temp (WQM),2.975
1994,3-2,LWG,tempc,C,Temp (WQM),3.858
1994,3-3,LWG,tempc,C,Temp (WQM),4.900
1994,3-4,LWG,tempc,C,Temp (WQM),4.858
1994,3-5,LWG,tempc,C,Temp (WQM),4.796
1994,3-6,LWG,tempc,C,Temp (WQM),5.329
1994,3-7,LWG,tempc,C,Temp (WQM),6.208
1994,3-8,LWG,tempc,C,Temp (WQM),6.733
1994,3-9,LWG,tempc,C,Temp (WQM),6.733
1994,3-10,LWG,tempc,C,Temp (WQM),6.613
1994,3-11,LWG,tempc,C,Temp (WQM),6.475
1994,3-12,LWG,tempc,C,Temp (WQM),6.533
1994,3-13,LWG,tempc,C,Temp (WQM),6.179
1994,3-14,LWG,tempc,C,Temp (WQM),6.192
1994,3-15,LWG,tempc,C,Temp (WQM),6.296
1994,3-16,LWG,tempc,C,Temp (WQM),6.492
1994,3-17,LWG,tempc,C,Temp (WQM),6.525
1994,3-18,LWG,tempc,C,Temp (WQM),6.788
1994,3-19,LWG,tempc,C,Temp (WQM),6.871
1994,3-20,LWG,tempc,C,Temp (WQM),7.033
1994,3-21,LWG,tempc,C,Temp (WQM),7.246
1994,3-22,LWG,tempc,C,Temp (WQM),7.238
1994,3-23,LWG,tempc,C,Temp (WQM),7.337
1994,3-24,LWG,tempc,C,Temp (WQM),7.208
1994,3-25,LWG,tempc,C,Temp (WQM),7.037
1994,3-26,LWG,tempc,C,Temp (WQM),7.108
1994,3-27,LWG,tempc,C,Temp (WQM),7.571
1994,3-28,LWG,tempc,C,Temp (WQM),7.650
1994,3-29,LWG,tempc,C,Temp (WQM),7.467
1994,3-30,LWG,tempc,C,Temp (WQM),7.825
1994,3-31,LWG,tempc,C,Temp (WQM),7.971
1994,4-1,LWG,tempc,C,Temp (WQM),8.671
1994,4-2,LWG,tempc,C,Temp (WQM),9.429
1994,4-3,LWG,tempc,C,Temp (WQM),9.448
1994,4-4,LWG,tempc,C,Temp (WQM),9.550
1994,4-5,LWG,tempc,C,Temp (WQM),9.850
1994,4-6,LWG,tempc,C,Temp (WQM),10.371
1994,4-7,LWG,tempc,C,Temp (WQM),10.192
1994,4-8,LWG,tempc,C,Temp (WQM),10.500
1994,4-9,LWG,tempc,C,Temp (WQM),10.221
1994,4-10,LWG,tempc,C,Temp (WQM),9.896
1994,4-11,LWG,tempc,C,Temp (WQM),10.445
1994,4-12,LWG,tempc,C,Temp (WQM),10.818
1994,4-13,LWG,tempc,C,Temp (WQM),10.109
1994,4-14,LWG,tempc,C,Temp (WQM),9.783
1994,4-15,LWG,tempc,C,Temp (WQM),10.775
1994,4-16,LWG,tempc,C,Temp (WQM),11.296
1994,4-17,LWG,tempc,C,Temp (WQM),11.617
1994,4-18,LWG,tempc,C,Temp (WQM),12.433
1994,4-19,LWG,tempc,C,Temp (WQM),11.842
1994,4-20,LWG,tempc,C,Temp (WQM),12.921
1994,4-21,LWG,tempc,C,Temp (WQM),13.317
1994,4-22,LWG,tempc,C,Temp (WQM),13.321
1994,4-23,LWG,tempc,C,Temp (WQM),13.075
1994,4-24,LWG,tempc,C,Temp (WQM),11.996
1994,4-25,LWG,tempc,C,Temp (WQM),10.988
1994,4-26,LWG,tempc,C,Temp (WQM),10.754
1994,4-27,LWG,tempc,C,Temp (WQM),11.283
1994,4-28,LWG,tempc,C,Temp (WQM),11.058
1994,4-29,LWG,tempc,C,Temp (WQM),11.279
1994,4-30,LWG,tempc,C,Temp (WQM),11.100
1994,5-1,LWG,tempc,C,Temp (WQM),10.996
1994,5-2,LWG,tempc,C,Temp (WQM),10.963
1994,5-3,LWG,tempc,C,Temp (WQM),10.908
1994,5-4,LWG,tempc,C,Temp (WQM),11.463
1994,5-5,LWG,tempc,C,Temp (WQM),12.246
1994,5-6,LWG,tempc,C,Temp (WQM),12.404
1994,5-7,LWG,tempc,C,Temp (WQM),12.729
1994,5-8,LWG,tempc,C,Temp (WQM),13.175
1994,5-9,LWG,tempc,C,Temp (WQM),13.892
1994,5-10,LWG,tempc,C,Temp (WQM),14.342
1994,5-11,LWG,tempc,C,Temp (WQM),14.717
1994,5-12,LWG,tempc,C,Temp (WQM),14.883
1994,5-13,LWG,tempc,C,Temp (WQM),14.725
1994,5-14,LWG,tempc,C,Temp (WQM),14.783
1994,5-15,LWG,tempc,C,Temp (WQM),14.038
1994,5-16,LWG,tempc,C,Temp (WQM),13.350
1994,5-17,LWG,tempc,C,Temp (WQM),12.879
1994,5-18,LWG,tempc,C,Temp (WQM),12.533
1994,5-19,LWG,tempc,C,Temp (WQM),12.400
1994,5-20,LWG,tempc,C,Temp (WQM),11.946
1994,5-21,LWG,tempc,C,Temp (WQM),12.300
1994,5-22,LWG,tempc,C,Temp (WQM),12.442
1994,5-23,LWG,tempc,C,Temp (WQM),12.783
1994,5-24,LWG,tempc,C,Temp (WQM),13.546
1994,5-25,LWG,tempc,C,Temp (WQM),14.179
1994,5-26,LWG,tempc,C,Temp (WQM),14.013
1994,5-27,LWG,tempc,C,Temp (WQM),14.592
1994,5-28,LWG,tempc,C,Temp (WQM),14.850
1994,5-29,LWG,tempc,C,Temp (WQM),14.750
1994,5-30,LWG,tempc,C,Temp (WQM),14.896
1994,5-31,LWG,tempc,C,Temp (WQM),15.049
1993,3-1,LWG,tempc,C,Temp (WQM),1.775
1993,3-2,LWG,tempc,C,Temp (WQM),2.808
1993,3-3,LWG,tempc,C,Temp (WQM),1.958
1993,3-4,LWG,tempc,C,Temp (WQM),2.833
1993,3-5,LWG,tempc,C,Temp (WQM),2.958
1993,3-6,LWG,tempc,C,Temp (WQM),2.916
1993,3-7,LWG,tempc,C,Temp (WQM),2.935
1993,3-8,LWG,tempc,C,Temp (WQM),3.447
1993,3-9,LWG,tempc,C,Temp (WQM),2.863
1993,3-10,LWG,tempc,C,Temp (WQM),3.204
1993,3-11,LWG,tempc,C,Temp (WQM),2.338
1993,3-12,LWG,tempc,C,Temp (WQM),2.475
1993,3-13,LWG,tempc,C,Temp (WQM),2.579
1993,3-14,LWG,tempc,C,Temp (WQM),1.867
1993,3-15,LWG,tempc,C,Temp (WQM),3.200
1993,3-16,LWG,tempc,C,Temp (WQM),2.605
1993,3-17,LWG,tempc,C,Temp (WQM),2.225
1993,3-18,LWG,tempc,C,Temp (WQM),2.614
1993,3-19,LWG,tempc,C,Temp (WQM),3.829
1993,3-20,LWG,tempc,C,Temp (WQM),2.867
1993,3-21,LWG,tempc,C,Temp (WQM),2.975
1993,3-22,LWG,tempc,C,Temp (WQM),3.817
1993,3-23,LWG,tempc,C,Temp (WQM),3.063
1993,3-24,LWG,tempc,C,Temp (WQM),2.717
1993,3-25,LWG,tempc,C,Temp (WQM),3.329
1993,3-26,LWG,tempc,C,Temp (WQM),3.100
1993,3-27,LWG,tempc,C,Temp (WQM),3.210
1993,3-28,LWG,tempc,C,Temp (WQM),3.758
1993,3-29,LWG,tempc,C,Temp (WQM),2.825
1993,3-30,LWG,tempc,C,Temp (WQM),2.879
1993,3-31,LWG,tempc,C,Temp (WQM),3.335
1993,4-1,LWG,tempc,C,Temp (WQM),3.100
1993,4-2,LWG,tempc,C,Temp (WQM),7.778
1993,4-3,LWG,tempc,C,Temp (WQM),7.778
1993,4-4,LWG,tempc,C,Temp (WQM),8.333
1993,4-5,LWG,tempc,C,Temp (WQM),8.333
1993,4-6,LWG,tempc,C,Temp (WQM),8.333
1993,4-7,LWG,tempc,C,Temp (WQM),8.333
1993,4-8,LWG,tempc,C,Temp (WQM),7.778
1993,4-9,LWG,tempc,C,Temp (WQM),8.887
1993,4-10,LWG,tempc,C,Temp (WQM),9.365
1993,4-11,LWG,tempc,C,Temp (WQM),9.371
1993,4-12,LWG,tempc,C,Temp (WQM),9.335
1993,4-13,LWG,tempc,C,Temp (WQM),9.254
1993,4-14,LWG,tempc,C,Temp (WQM),9.375
1993,4-15,LWG,tempc,C,Temp (WQM),9.400
1993,4-16,LWG,tempc,C,Temp (WQM),9.750
1993,4-17,LWG,tempc,C,Temp (WQM),10.063
1993,4-18,LWG,tempc,C,Temp (WQM),9.804
1993,4-19,LWG,tempc,C,Temp (WQM),9.905
1993,4-20,LWG,tempc,C,Temp (WQM),10.180
1993,4-21,LWG,tempc,C,Temp (WQM),10.348
1993,4-22,LWG,tempc,C,Temp (WQM),10.324
1993,4-23,LWG,tempc,C,Temp (WQM),10.410
1993,4-24,LWG,tempc,C,Temp (WQM),10.446
1993,4-25,LWG,tempc,C,Temp (WQM),10.838
1993,4-26,LWG,tempc,C,Temp (WQM),10.425
1993,4-27,LWG,tempc,C,Temp (WQM),10.654
1993,4-28,LWG,tempc,C,Temp (WQM),11.008
1993,4-29,LWG,tempc,C,Temp (WQM),10.829
1993,4-30,LWG,tempc,C,Temp (WQM),10.779
1993,5-1,LWG,tempc,C,Temp (WQM),10.991
1993,5-2,LWG,tempc,C,Temp (WQM),10.983
1993,5-3,LWG,tempc,C,Temp (WQM),10.997
1993,5-4,LWG,tempc,C,Temp (WQM),10.798
1993,5-5,LWG,tempc,C,Temp (WQM),11.101
1993,5-6,LWG,tempc,C,Temp (WQM),10.299
1993,5-7,LWG,tempc,C,Temp (WQM),10.371
1993,5-8,LWG,tempc,C,Temp (WQM),10.931
1993,5-9,LWG,tempc,C,Temp (WQM),11.018
1993,5-10,LWG,tempc,C,Temp (WQM),11.246
1993,5-11,LWG,tempc,C,Temp (WQM),11.804
1993,5-12,LWG,tempc,C,Temp (WQM),12.729
1993,5-13,LWG,tempc,C,Temp (WQM),13.221
1993,5-14,LWG,tempc,C,Temp (WQM),13.417
1993,5-15,LWG,tempc,C,Temp (WQM),13.121
1993,5-16,LWG,tempc,C,Temp (WQM),12.638
1993,5-17,LWG,tempc,C,Temp (WQM),12.358
1993,5-18,LWG,tempc,C,Temp (WQM),12.382
1993,5-19,LWG,tempc,C,Temp (WQM),12.396
1993,5-20,LWG,tempc,C,Temp (WQM),12.600
1993,5-21,LWG,tempc,C,Temp (WQM),12.612
1993,5-22,LWG,tempc,C,Temp (WQM),12.496
1993,5-23,LWG,tempc,C,Temp (WQM),12.267
1993,5-24,LWG,tempc,C,Temp (WQM),12.555
1993,5-25,LWG,tempc,C,Temp (WQM),12.830
1993,5-26,LWG,tempc,C,Temp (WQM),13.663
1993,5-27,LWG,tempc,C,Temp (WQM),13.955
1993,5-28,LWG,tempc,C,Temp (WQM),13.954
1993,5-29,LWG,tempc,C,Temp (WQM),14.179
1993,5-30,LWG,tempc,C,Temp (WQM),14.029
1993,5-31,LWG,tempc,C,Temp (WQM),13.846
1992,3-1,LWG,tempc,C,Temp (WQM),6.279
1992,3-2,LWG,tempc,C,Temp (WQM),6.550
1992,3-3,LWG,tempc,C,Temp (WQM),6.775
1992,3-4,LWG,tempc,C,Temp (WQM),6.861
1992,3-5,LWG,tempc,C,Temp (WQM),7.120
1992,3-6,LWG,tempc,C,Temp (WQM),7.313
1992,3-7,LWG,tempc,C,Temp (WQM),7.429
1992,3-8,LWG,tempc,C,Temp (WQM),7.600
1992,3-9,LWG,tempc,C,Temp (WQM),NA
1992,3-10,LWG,tempc,C,Temp (WQM),NA
1992,3-11,LWG,tempc,C,Temp (WQM),NA
1992,3-12,LWG,tempc,C,Temp (WQM),NA
1992,3-13,LWG,tempc,C,Temp (WQM),NA
1992,3-14,LWG,tempc,C,Temp (WQM),NA
1992,3-15,LWG,tempc,C,Temp (WQM),NA
1992,3-16,LWG,tempc,C,Temp (WQM),NA
1992,3-17,LWG,tempc,C,Temp (WQM),NA
1992,3-18,LWG,tempc,C,Temp (WQM),NA
1992,3-19,LWG,tempc,C,Temp (WQM),NA
1992,3-20,LWG,tempc,C,Temp (WQM),NA
1992,3-21,LWG,tempc,C,Temp (WQM),NA
1992,3-22,LWG,tempc,C,Temp (WQM),NA
1992,3-23,LWG,tempc,C,Temp (WQM),NA
1992,3-24,LWG,tempc,C,Temp (WQM),NA
1992,3-25,LWG,tempc,C,Temp (WQM),NA
1992,3-26,LWG,tempc,C,Temp (WQM),NA
1992,3-27,LWG,tempc,C,Temp (WQM),NA
1992,3-28,LWG,tempc,C,Temp (WQM),NA
1992,3-29,LWG,tempc,C,Temp (WQM),NA
1992,3-30,LWG,tempc,C,Temp (WQM),NA
1992,3-31,LWG,tempc,C,Temp (WQM),NA
1992,4-1,LWG,tempc,C,Temp (WQM),NA
1992,4-2,LWG,tempc,C,Temp (WQM),NA
1992,4-3,LWG,tempc,C,Temp (WQM),NA
1992,4-4,LWG,tempc,C,Temp (WQM),NA
1992,4-5,LWG,tempc,C,Temp (WQM),NA
1992,4-6,LWG,tempc,C,Temp (WQM),NA
1992,4-7,LWG,tempc,C,Temp (WQM),NA
1992,4-8,LWG,tempc,C,Temp (WQM),NA
1992,4-9,LWG,tempc,C,Temp (WQM),NA
1992,4-10,LWG,tempc,C,Temp (WQM),NA
1992,4-11,LWG,tempc,C,Temp (WQM),NA
1992,4-12,LWG,tempc,C,Temp (WQM),NA
1992,4-13,LWG,tempc,C,Temp (WQM),NA
1992,4-14,LWG,tempc,C,Temp (WQM),NA
1992,4-15,LWG,tempc,C,Temp (WQM),NA
1992,4-16,LWG,tempc,C,Temp (WQM),NA
1992,4-17,LWG,tempc,C,Temp (WQM),NA
1992,4-18,LWG,tempc,C,Temp (WQM),NA
1992,4-19,LWG,tempc,C,Temp (WQM),NA
1992,4-20,LWG,tempc,C,Temp (WQM),NA
1992,4-21,LWG,tempc,C,Temp (WQM),NA
1992,4-22,LWG,tempc,C,Temp (WQM),NA
1992,4-23,LWG,tempc,C,Temp (WQM),NA
1992,4-24,LWG,tempc,C,Temp (WQM),NA
1992,4-25,LWG,tempc,C,Temp (WQM),NA
1992,4-26,LWG,tempc,C,Temp (WQM),NA
1992,4-27,LWG,tempc,C,Temp (WQM),NA
1992,4-28,LWG,tempc,C,Temp (WQM),NA
1992,4-29,LWG,tempc,C,Temp (WQM),NA
1992,4-30,LWG,tempc,C,Temp (WQM),NA
1992,5-1,LWG,tempc,C,Temp (WQM),NA
1992,5-2,LWG,tempc,C,Temp (WQM),NA
1992,5-3,LWG,tempc,C,Temp (WQM),NA
1992,5-4,LWG,tempc,C,Temp (WQM),NA
1992,5-5,LWG,tempc,C,Temp (WQM),NA
1992,5-6,LWG,tempc,C,Temp (WQM),NA
1992,5-7,LWG,tempc,C,Temp (WQM),NA
1992,5-8,LWG,tempc,C,Temp (WQM),NA
1992,5-9,LWG,tempc,C,Temp (WQM),NA
1992,5-10,LWG,tempc,C,Temp (WQM),NA
1992,5-11,LWG,tempc,C,Temp (WQM),NA
1992,5-12,LWG,tempc,C,Temp (WQM),NA
1992,5-13,LWG,tempc,C,Temp (WQM),NA
1992,5-14,LWG,tempc,C,Temp (WQM),NA
1992,5-15,LWG,tempc,C,Temp (WQM),NA
